,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
657,Painful,Pimp My Ride,/games/pimp-my-ride/ps2-831793,PlayStation 2,2.2,"Racing, Action",N,2006,12,29
658,Good,King Kong Pinball,/games/king-kong-pinball/cell-857928,Wireless,7,Pinball,N,2006,12,28
659,Bad,Happy Feet,/games/happy-feet/ps2-738177,PlayStation 2,4.5,Adventure,N,2006,12,11
660,Great,Bomberman Land Touch!,/games/bomberman-land-touch/nds-774651,Nintendo DS,8.5,"Action, Adventure",Y,2006,12,8
661,Okay,Over the Hedge: Hammy Goes Nuts!,/games/over-the-hedge-hammy-goes-nuts/gba-849349,Game Boy Advance,6.5,Action,N,2007,1,11
662,Good,Arthur and the Invisibles: The Game,/games/arthur-and-the-invisibles/ps2-790393,PlayStation 2,7.5,Action,N,2007,1,10
663,Amazing,Super Mario 64,/games/super-mario-64/wii-827870,Wii,9,Platformer,N,2007,1,10
664,Good,Ms. Pac-Man,/games/ms-pac-man/xbox-360-856465,Xbox 360,7,Action,N,2007,1,10
665,Mediocre,Rayman Raving Rabbids,/games/rayman-raving-rabbids/ps2-821584,PlayStation 2,5,Party,N,2007,1,10
666,Good,Gradius,/games/gradius/nes-6035,NES,7,Shooter,N,2007,1,9
667,Good,Star Wars: Lethal Alliance,/games/star-wars-lethal-alliance/psp-849090,PlayStation Portable,7,Action,N,2007,1,9
668,Great,Tom Clancy's Rainbow Six: Vegas,/games/tom-clancys-rainbow-six-vegas/pc-840185,PC,8.4,Shooter,N,2006,12,15
669,Okay,Tomb Raider: Legend,/games/tomb-raider-legend/nds-825987,Nintendo DS,6.1,Action,N,2006,12,15
670,Good,Lemmings,/games/lemmings-14292399/ps3-860479,PlayStation 3,7.5,Puzzle,N,2006,12,15
671,Mediocre,Shrek Smash n' Crash Racing,/games/shrek-smash-n-crash-racing/ps2-833424,PlayStation 2,5.9,"Racing, Action",N,2006,12,15
672,Okay,Flyboys Squadron,/games/flyboys-squadron/pc-851100,PC,6.6,Shooter,N,2006,12,14
673,Okay,Golden Axe,/games/golden-axe/gen-6472,Genesis,6.5,Action,N,2006,12,14
674,Mediocre,Shrek Smash n' Crash Racing,/games/shrek-smash-n-crash-racing/gba-855539,Game Boy Advance,5,"Racing, Action",N,2006,12,14
675,Good,Happy Feet,/games/happy-feet/cell-873213,Wireless,7.7,Platformer,N,2006,12,27
676,Good,Duckshot,/games/duckshot/cell-868337,Wireless,7,Hunting,N,2006,12,22
677,Mediocre,Mensa Genius Challenge,/games/mensa-genius-challenge/cell-873083,Wireless,5,Puzzle,N,2006,12,22
678,Good,Super Swing Golf,/games/super-swing-golf/wii-811577,Wii,7.3,Sports,N,2006,12,22
679,Painful,Pimp My Ride,/games/pimp-my-ride/xbox-360-856105,Xbox 360,2.9,"Racing, Action",N,2006,12,21
680,Awful,Rock 'em Sock 'em Robots,/games/rock-em-sock-em-robots/cell-873012,Wireless,3.5,"Fighting, Action",N,2006,12,21
681,Awful,National Lampoon's Greek Games,/games/national-lampoons-greek-games/cell-872999,Wireless,3,Party,N,2006,12,21
682,Good,Gradius,/games/gradius/wii-864217,Wii,7,Shooter,N,2007,1,9
683,Okay,Lost Planet: Trag Zero,/games/lost-planet-extreme-condition/cell-825877,Wireless,6,Action,N,2007,1,9
684,Great,Final Fantasy V Advance,/games/final-fantasy-v/gba-774642,Game Boy Advance,8.5,RPG,Y,2007,1,8
685,Good,GripShift,/games/gripshift/ps3-860481,PlayStation 3,7,"Racing, Action",N,2007,1,8
686,Great,Lost Planet: Extreme Condition,/games/lost-planet-extreme-condition/xbox-360-761580,Xbox 360,8.5,Action,Y,2007,1,5
687,Great,24: Agent Down,/games/24-agent-down/cell-851586,Wireless,8,Action,Y,2007,1,5
688,Mediocre,Rocky Legacy,/games/rocky-legacy/cell-873977,Wireless,5.3,Sports,N,2007,1,4
689,Bad,March of the Penguins,/games/march-of-the-penguins/gba-854739,Game Boy Advance,4.5,Adventure,N,2006,12,14
690,Great,Bionicle Heroes,/games/bionicle-heroes/gba-826365,Game Boy Advance,8,Action,N,2006,12,14
691,Bad,Far Cry Vengeance,/games/far-cry-instincts-evolution/wii-846381,Wii,4,Shooter,N,2006,12,14
692,Unbearable,Rock 'em Sock 'em Robots,/games/rock-em-sock-em-robots-826003/gba-826002,Game Boy Advance,1.5,Fighting,N,2006,12,14
693,Okay,Golden Axe,/games/golden-axe/wii-853194,Wii,6.5,Action,N,2006,12,14
694,Good,Go! Sudoku,/games/go-sudoku/ps3-860478,PlayStation 3,7.1,Puzzle,N,2006,12,14
695,Mediocre,Tomb Raider: Legend,/games/tomb-raider-legend/gba-825988,Game Boy Advance,5.5,"Action, Adventure",N,2006,12,13
696,Good,Metal Slug Anthology,/games/metal-slug-anthology/wii-825884,Wii,7.2,"Action, Compilation",N,2006,12,20
697,Good,Star Trek: Legacy,/games/star-trek-legacy/xbox-360-794732,Xbox 360,7,Action,N,2006,12,20
698,Okay,Eragon,/games/eragon/psp-823199,PlayStation Portable,6.4,Adventure,N,2006,12,20
699,Good,Chicken Little: Ace in Action,/games/chicken-little-ace-in-action/ps2-826822,PlayStation 2,7.5,Action,N,2006,12,20
700,Good,Super Shove It!,/games/super-shove-it/cell-872663,Wireless,7.7,"Puzzle, Action",N,2006,12,19
701,Good,Bionicle Heroes,/games/bionicle-heroes/ps2-826367,PlayStation 2,7.9,Action,N,2006,12,19
702,Okay,Justice League Heroes,/games/justice-league-heroes/psp-818858,PlayStation Portable,6,Action,N,2006,12,19
703,Okay,Egg vs. Chicken,/games/egg-vs-chicken/cell-874041,Wireless,6.5,"Puzzle, Action",N,2007,1,4
704,Good,Sam & Max: Season One -- Episode #2: Situation: Comedy,/games/sam-and-max-season-one-episode-2-situation-comedy/pc-852357,PC,7.8,Adventure,N,2007,1,3
705,Great,Special Crime Unit: Blood on Campus,/games/special-crime-unit-blood-on-campus/cell-873919,Wireless,8,Simulation,Y,2007,1,3
706,Great,Karaoke Revolution Presents: American Idol,/games/karaoke-revolution-presents-american-idol/ps2-761623,PlayStation 2,8.4,Music,N,2007,1,3
707,Good,Oasis [2006],/games/oasis-2006/cell-850192,Wireless,7.2,Strategy,N,2007,1,2
708,Good,Diamond Rush,/games/diamond-rush/cell-841657,Wireless,7.2,"Puzzle, Action",N,2007,1,2
709,Bad,Star Wars: Lethal Alliance,/games/star-wars-lethal-alliance/nds-849091,Nintendo DS,4.5,Action,N,2006,12,13
710,Good,Ecco the Dolphin,/games/ecco-the-dolphin/wii-853197,Wii,7,"Action, Adventure",N,2006,12,13
711,Good,Kim Possible: What's the Switch?,/games/kim-possible-whats-the-switch/ps2-826825,PlayStation 2,7.6,Action,N,2006,12,13
712,Good,Ecco the Dolphin,/games/ecco-the-dolphin/gen-6277,Genesis,7,Action,N,2006,12,13
713,Good,Ice Hockey,/games/ice-hockey/wii-864214,Wii,7,Sports,N,2006,12,12
714,Good,Blazing Angels: Squadrons of WWII,/games/blazing-angels-squadrons-of-wwii/ps3-848835,PlayStation 3,7,Flight,N,2006,12,12
715,Good,Tom Clancy's Rainbow Six: Vegas,/games/tom-clancys-rainbow-six-vegas/cell-866646,Wireless,7.6,Action,N,2006,12,12
716,Mediocre,Micro Machines V4,/games/micro-machines-v4/nds-816201,Nintendo DS,5.7,Racing,N,2006,12,19
717,Okay,Heroes of Might and Magic V: Hammers of Fate,/games/heroes-of-might-and-magic-v-hammers-of-fate/pc-851138,PC,6.5,Strategy,N,2006,12,19
718,Good,Bionicle Heroes,/games/bionicle-heroes/xbox-360-857612,Xbox 360,7.9,Action,N,2006,12,19
719,Okay,Blitz: Overtime,/games/blitz-overtime/psp-826161,PlayStation Portable,6.2,"Sports, Action",N,2006,12,19
720,Great,SEGA Genesis Collection,/games/sega-genesis-collection/psp-844584,PlayStation Portable,8.5,"Action, Compilation",Y,2006,12,19
721,Mediocre,Tennis,/games/tennis-nes/wii-864223,Wii,5.5,Sports,N,2006,12,18
722,Good,Chicken Little: Ace in Action,/games/chicken-little-ace-in-action/wii-826823,Wii,7.6,Action,N,2006,12,18
723,Okay,Lucinda Green's Equestrian Challenge,/games/lucinda-greens-equestrian-challenge/ps2-826648,PlayStation 2,6.6,Racing,N,2006,12,18
724,Great,Winning Eleven: Pro Evolution Soccer 2007,/games/winning-eleven-pro-evolution-soccer-2007/xbox-360-761566,Xbox 360,8.3,Sports,N,2007,2,5
725,Good,Jet Moto,/games/jet-moto/psp-878045,PlayStation Portable,7,Racing,N,2007,2,5
726,Great,Super Mario World,/games/super-mario-world/wii-827871,Wii,8.5,Platformer,Y,2007,2,5
727,Great,Winning Eleven: Pro Evolution Soccer 2007,/games/winning-eleven-pro-evolution-soccer-2007/ps2-826538,PlayStation 2,8.6,Sports,Y,2007,2,5
728,Great,Winning Eleven: Pro Evolution Soccer 2007,/games/winning-eleven-pro-evolution-soccer-2007/psp-827157,PlayStation Portable,8.5,Sports,Y,2007,2,5
729,Good,Phoenix Wright: Ace Attorney,/games/phoenix-wright-ace-attorney/cell-811402,Wireless,7.8,Adventure,N,2007,2,2
730,Okay,Fuzion Frenzy 2,/games/fuzion-frenzy-2/xbox-360-844940,Xbox 360,6,Party,N,2007,2,1
731,Great,Pool Pro Online II,/games/pool-pro-online-ii/cell-876954,Wireless,8,Sports,N,2007,1,31
732,Great,Rogue Galaxy,/games/rogue-galaxy-136227/ps2-729765,PlayStation 2,8.7,RPG,Y,2007,1,31
733,Bad,Hard Rock Casino,/games/hard-rock-casino/ps2-759728,PlayStation 2,4.5,Casino,N,2007,1,30
734,Painful,The Shield,/games/the-shield/pc-859542,PC,2.1,Action,N,2007,1,30
735,Bad,SpongeBob Squarepants: Creature from the Krusty Krab,/games/spongebob-squarepants-creature-from-the-krusty-krab/cell-881565,Wireless,4.5,Action,N,2007,1,30
736,Good,Mario Kart 64,/games/mario-kart/wii-865244,Wii,7.9,"Racing, Action",N,2007,1,30
737,Great,World of Warcraft: The Burning Crusade,/games/world-of-warcraft-the-burning-crusade/pc-770472,PC,8.8,RPG,Y,2007,1,30
738,Okay,Open Season,/games/open-season-the-game/wii-827223,Wii,6,"Action, Adventure",N,2007,1,30
739,Great,Battlestations: Midway,/games/battlestations-midway/pc-664548,PC,8.5,"Action, Simulation",Y,2007,1,30
740,Okay,Rally Cross,/games/rally-cross/psp-876809,PlayStation Portable,6,Racing,N,2007,1,29
741,Great,Contra III: The Alien Wars,/games/contra-3/snes-9251,Super NES,8,Action,N,2007,1,29
742,Okay,Tekken 2,/games/tekken-2/psp-867870,PlayStation Portable,6.2,Fighting,N,2007,1,29
743,Good,Desperate Housewives,/games/desperate-housewives/cell-848550,Wireless,7.5,Action,N,2007,1,29
744,Great,Contra III: The Alien Wars,/games/contra-3/wii-864239,Wii,8,Action,N,2007,1,29
745,Great,Sonic the Hedgehog (Genesis),/games/sonic-the-hedgehog-1/wii-827869,Wii,8,Platformer,N,2007,1,26
746,Great,Jewel Quest Solitaire,/games/jewel-quest-solitaire/cell-872567,Wireless,8.5,Card,Y,2007,1,26
747,Great,Battlestations: Midway,/games/battlestations-midway/xbox-360-824256,Xbox 360,8.5,Strategy,Y,2007,1,26
748,Good,The Sopranos Bada Bing! Manager,/games/the-sopranos-bada-bing-manager/cell-876990,Wireless,7.3,Simulation,N,2007,1,26
749,Amazing,Supreme Commander,/games/supreme-commander/pc-755287,PC,9,Strategy,Y,2007,2,16
750,Mediocre,Space Harrier II,/games/sega-genesis-ultimate-collection-space-harrier-ii/wii-864251,Wii,5,Shooter,N,2007,2,16
751,Great,Project Gotham Racing Mobile 3D,/games/project-gotham-racing-mobile-2d/cell-825941,Wireless,8.5,Racing,Y,2007,2,16
752,Good,Crash Bandicoot,/games/crash-bandicoot/psp-867854,PlayStation Portable,7.5,Platformer,N,2007,2,16
753,Awful,Deal or No Deal,/games/deal-or-no-deal-898891/pc-854357,PC,3.1,Trivia,N,2007,2,15
754,Okay,Fossil League: Dino Tournament Championship,/games/fossil-league-dino-tournament-championship-163255/nds-760423,Nintendo DS,6.5,RPG,N,2007,2,15
755,Amazing,Final Fantasy VI Advance,/games/final-fantasy-vi/gba-774643,Game Boy Advance,9,RPG,Y,2007,2,15
756,Painful,Urban Champion,/games/urban-champion/wii-864215,Wii,2.5,Fighting,N,2007,2,15
757,Good,Gradius Neo,/games/gradius-neo/cell-882378,Wireless,7.3,Shooter,N,2007,2,15
758,Okay,Paws & Claws: Pet Vet,/games/paws-claws-pet-vet/nds-867156,Nintendo DS,6,Virtual Pet,N,2007,2,14
759,Good,Military Madness [1990],/games/military-madness-1990/wii-867048,Wii,7.5,Strategy,N,2007,2,14
760,Good,Military Madness [1990],/games/military-madness-1990/tg16-5642,TurboGrafx-16,7.5,Strategy,N,2007,2,14
761,Good,Comix Zone,/games/comix-zone/wii-864263,Wii,7.5,Action,N,2007,2,14
762,Good,Comix Zone,/games/comix-zone/gen-120,Genesis,7.5,Action,N,2007,2,14
763,Amazing,The Legend of Zelda,/games/the-legend-of-zelda/wii-853198,Wii,9,"Action, Adventure",Y,2007,2,14
764,Bad,Ghost Rider,/games/ghost-rider/psp-759723,PlayStation Portable,4.5,Action,N,2007,2,14
765,Bad,Ghost Rider,/games/ghost-rider/ps2-681942,PlayStation 2,4,Action,N,2007,2,14
766,Good,Monster Kingdom: Jewel Summoner,/games/monster-kingdom-jewel-summoner/psp-769187,PlayStation Portable,7.1,RPG,N,2007,2,14
767,Mediocre,Dogz,/games/dogz-847008/nds-847008,Nintendo DS,5.5,Virtual Pet,N,2007,2,13
768,Bad,Inuyasha: Secret of the Divine Jewel,/games/inuyasha-secret-of-the-divine-jewel/nds-855302,Nintendo DS,4,RPG,N,2007,2,13
769,Okay,Paperboy,/games/paperboy/xbox-360-881253,Xbox 360,6.7,Action,N,2007,2,13
770,Great,The Warriors,/games/the-warriors/psp-860815,PlayStation Portable,8.2,Action,N,2007,2,12
771,Amazing,God of War II,/games/god-of-war-ii/ps2-811719,PlayStation 2,9.7,"Action, Adventure",Y,2007,2,12
772,Great,Crackdown [2007],/games/crackdown/xbox-360-773714,Xbox 360,8,Action,N,2007,2,12
773,Amazing,Galactic Civilizations II: Dark Avatar,/games/galactic-civilizations-ii-dark-avatar/pc-837041,PC,9,Strategy,Y,2007,2,12
774,Bad,March of the Penguins,/games/march-of-the-penguins/nds-855305,Nintendo DS,4,Adventure,N,2007,1,18
775,Bad,Totally Spies! 2: Undercover,/games/totally-spies-2-undercover/nds-835028,Nintendo DS,4,Action,N,2007,1,18
776,Bad,Totally Spies! 2: Undercover,/games/totally-spies-2-undercover/gba-843318,Game Boy Advance,4,Action,N,2007,1,18
777,Bad,Princess Natasha: Student~Secret Agent~Princess,/games/princess-natasha-studentsecret-agentprincess/nds-826028,Nintendo DS,4.5,Action,N,2007,1,18
778,Okay,Warhammer: Battle for Atluma,/games/warhammer-battle-for-atluma/psp-844589,PlayStation Portable,6,Action,N,2007,1,18
779,Okay,Lost,/games/lost/cell-848549,Wireless,6.5,Action,N,2007,1,18
780,Great,Gurumin: A Monstrous Adventure,/games/gurumin/psp-815539,PlayStation Portable,8,"Action, RPG",N,2007,2,12
781,Mediocre,Wii Play (Game & Wii Remote),/games/wii-play/wii-853786,Wii,5.5,"Action, Compilation",N,2007,2,12
782,Painful,2 Xtreme,/games/2-xtreme/psp-884844,PlayStation Portable,2.2,Sports,N,2007,2,12
783,Amazing,Ratchet & Clank: Size Matters,/games/ratchet-and-clank-size-matters/psp-824315,PlayStation Portable,9,Action,Y,2007,2,9
784,Good,Heavy Weapon: Atomic Tank,/games/heavy-weapon-deluxe/xbox-360-857442,Xbox 360,7.3,Action,N,2007,1,18
785,Great,High Seas: Guns & Gold,/games/high-seas-guns-gold/cell-876985,Wireless,8,Strategy,Y,2007,1,17
786,Okay,Brothers in Arms D-Day,/games/brothers-in-arms-d-day/psp-788822,PlayStation Portable,6.4,Shooter,N,2007,1,17
787,Bad,New Rally-X,/games/new-rally-x/xbox-360-856466,Xbox 360,4,Racing,N,2007,1,17
788,Mediocre,NCAA March Madness 07,/games/ncaa-march-madness-07/ps2-831797,PlayStation 2,5.9,Sports,N,2007,1,17
789,Mediocre,Scooby-Doo! Who's Watching Who?,/games/scooby-doo-whos-watching-who/psp-843200,PlayStation Portable,5.3,Adventure,N,2007,1,17
790,Good,Phoenix Wright: Ace Attorney -- Justice For All,/games/phoenix-wright-ace-attorney-justice-for-all/nds-774647,Nintendo DS,7.8,Adventure,N,2007,1,17
791,Great,Meteos,/games/meteos/cell-857156,Wireless,8.7,Action,Y,2007,1,16
792,Mediocre,Altered Beast,/games/altered-beast/wii-853196,Wii,5,Action,N,2007,1,16
793,Okay,Arthur and the Invisibles: The Game,/games/arthur-and-the-invisibles/nds-790391,Nintendo DS,6,Party,N,2007,2,9
794,Good,Starshatter: The Gathering Storm,/games/starshatter-the-gathering-storm/pc-853075,PC,7,"Flight, Simulation",N,2007,2,9
795,Mediocre,Horse Riding Academy,/games/horse-riding-academy/cell-873896,Wireless,5.6,Simulation,N,2007,2,9
796,Good,Root Beer Tapper,/games/root-beer-tapper/xbox-360-839904,Xbox 360,7,Action,N,2007,2,8
797,Okay,Destroy All Humans! 2,/games/destroy-all-humans-2/cell-840728,Wireless,6.7,Action,N,2007,2,8
798,Good,Gain Ground,/games/gain-ground/wii-864264,Wii,7.5,Action,N,2007,2,8
799,Good,Gain Ground,/games/gain-ground/gen-6465,Genesis,7.5,Action,N,2007,2,8
800,Okay,Winning Eleven: Pro Evolution Soccer 2007,/games/winning-eleven-pro-evolution-soccer-2007/nds-695640,Nintendo DS,6.1,Sports,N,2007,2,8
801,Good,Ar tonelico: Melody of Elemia,/games/ar-tonelico-melody-of-elemia/ps2-770489,PlayStation 2,7.4,RPG,N,2007,2,7
802,Good,NCAA March Madness 07,/games/ncaa-march-madness-07/xbox-360-866157,Xbox 360,7.9,Sports,N,2007,1,16
803,Good,Street Fighter II: The World Warrior,/games/street-fighter-ii/wii-864241,Wii,7,Fighting,N,2007,1,16
804,Mediocre,Baseball,/games/baseball/nes-7148,NES,5.5,Sports,N,2007,1,16
805,Mediocre,Baseball,/games/baseball/wii-864231,Wii,5.5,Sports,N,2007,1,16
806,Mediocre,Altered Beast,/games/altered-beast/gen-6194,Genesis,5,Action,N,2007,1,16
807,Great,ESPN Poker Club,/games/espn-poker-club/cell-866722,Wireless,8.2,Card,N,2007,1,12
808,Good,R-Type,/games/r-type/wii-867046,Wii,7.5,Shooter,N,2007,1,12
809,Good,F-Zero,/games/f-zero/wii-864236,Wii,7.5,Racing,N,2007,1,26
810,Good,F-Zero,/games/f-zero/snes-9334,Super NES,7.5,Racing,N,2007,1,26
811,Awful,Novadrome,/games/novadrome/xbox-360-865040,Xbox 360,3.7,"Racing, Action",N,2007,1,25
812,Good,Hotel Dusk: Room 215,/games/hotel-dusk-room-215/nds-827002,Nintendo DS,7.9,Adventure,N,2007,1,24
813,Good,Path of a Warrior,/games/path-of-a-warrior/cell-862239,Wireless,7.2,Adventure,N,2007,1,24
814,Great,Lunar Knights,/games/lunar-knights/nds-695637,Nintendo DS,8.2,RPG,N,2007,2,7
815,Bad,Sonic the Hedgehog,/games/sonic-the-hedgehog-2007/ps3-770960,PlayStation 3,4.2,Platformer,N,2007,2,7
816,Bad,"SnoCross 2 Featuring ""Air"" Blair Morgan",/games/snocross-2-featuring-air-blair-morgan/ps2-746991,PlayStation 2,4.2,Racing,N,2007,2,7
817,Okay,Capcom Puzzle World,/games/capcom-puzzle-world/psp-811891,PlayStation Portable,6.9,"Puzzle, Compilation",N,2007,2,6
818,Good,Call of Duty 3,/games/call-of-duty-3/cell-883445,Wireless,7.5,Action,N,2007,2,6
819,Okay,Vigilante,/games/vigilante/wii-882411,Wii,6.5,Action,N,2007,2,6
820,Good,Diddy Kong Racing DS,/games/diddy-kong-racing/nds-826996,Nintendo DS,7.1,"Racing, Action",N,2007,2,5
821,Bad,World Series of Poker: Tournament of Champions -- 2007 Edition,/games/world-series-of-poker-tournament-of-champions-2007-edition/wii-858004,Wii,4,Card,N,2007,2,5
822,Good,MVP 07 NCAA Baseball,/games/mvp-07-ncaa-baseball/ps2-867178,PlayStation 2,7.6,Sports,N,2007,2,5
823,Great,Wario Ware: Smooth Moves,/games/wario-ware-smooth-moves/wii-826990,Wii,8.2,Action,N,2007,1,12
824,Great,Super Castlevania IV,/games/super-castlevania-iv/wii-864238,Wii,8,Action,Y,2007,1,11
825,Okay,Ghost Rider,/games/ghost-rider/cell-876542,Wireless,6,Action,N,2007,1,11
826,Great,Europa Universalis III,/games/europa-universalis-iii/pc-811576,PC,8.5,Strategy,Y,2007,1,24
827,Good,ToeJam & Earl,/games/toejam-and-earl/wii-853195,Wii,7,"Action, Adventure",N,2007,1,24
828,Okay,Moto Roader,/games/moto-roader/tg16-5641,TurboGrafx-16,6,Racing,N,2007,1,23
829,Okay,Xevious,/games/xevious-1/wii-864220,Wii,6,Shooter,N,2007,1,23
830,Good,Mo-Pets,/games/mo-pets/cell-864378,Wireless,7.7,Virtual Pet,N,2007,1,23
831,Okay,Legend of Heroes III: Song of the Ocean,/games/legend-of-heroes-iii-song-of-the-ocean/psp-757820,PlayStation Portable,6.5,RPG,N,2007,1,23
832,Mediocre,Barnyard,/games/barnyard/wii-848794,Wii,5.8,Adventure,N,2007,1,23
833,Mediocre,Avatar: The Last Airbender,/games/avatar-the-last-airbender/pc-824669,PC,5,"Action, Adventure",N,2007,2,5
834,Good,Need for Speed Carbon 2D,/games/need-for-speed-carbon/cell-882925,Wireless,7,Racing,N,2007,2,5
835,Okay,"Sam & Max: Season One -- Episode #3: The Mole, the Mob and the Meatball",/games/sam-and-max-season-one-episode-3-the-mole-the-mob-and-the-meatball/pc-852358,PC,6.6,Adventure,N,2007,2,5
836,Okay,Moto Roader,/games/moto-roader/wii-873404,Wii,6,Racing,N,2007,1,23
837,Painful,The Shield,/games/the-shield/ps2-664144,PlayStation 2,2.2,Action,N,2007,1,23
838,Okay,X-Men: The Last Stand Mind Maze,/games/x-men-3/cell-853325,Wireless,6,Puzzle,N,2007,1,22
839,Amazing,Sid Meier's Pirates!,/games/sid-meiers-pirates/psp-866092,PlayStation Portable,9,"Action, Adventure",Y,2007,1,22
840,Awful,Brigade E5: New Jagged Union,/games/brigade-e5-new-jagged-union/pc-658516,PC,3,Strategy,N,2007,1,22
841,Amazing,The Legend of Zelda: A Link to the Past,/games/legend-of-zelda-a-link-to-the-past/wii-864243,Wii,9.5,"Action, Adventure",Y,2007,1,22
842,Bad,The Legend of Spyro: A New Beginning,/games/the-legend-of-spyro-a-new-beginning/gba-801387,Game Boy Advance,4.5,Platformer,N,2007,1,19
843,Awful,F-24 Stealth Fighter,/games/f-24-stealth-fighter-854485/gba-854485,Game Boy Advance,3.5,"Flight, Action",N,2007,1,19
844,Mediocre,Xiaolin Showdown,/games/xiaolin-showdown/nds-761970,Nintendo DS,5,Action,N,2007,1,19
845,Bad,The Ant Bully,/games/the-ant-bully/wii-826177,Wii,4.5,Action,N,2007,1,19
846,Good,Centipede (Glu Mobile Version),/games/centipede/cell-867145,Wireless,7,Shooter,N,2007,1,19
847,Great,Jewel Quest II,/games/jewel-quest-ii/cell-872566,Wireless,8,Puzzle,N,2007,1,19
848,Bad,March of the Penguins,/games/march-of-the-penguins/nds-855305,Nintendo DS,4,Adventure,N,2007,1,18
849,Okay,Dungeon Explorer,/games/dungeon-explorer/wii-864259,Wii,6,Adventure,N,2007,2,21
850,Mediocre,Bonanza Brothers,/games/bonanza-bros/gen-12823,Genesis,5.5,Action,N,2007,2,21
